kindle.amazon.com	708.400999195874	515.884000808001	0.7282372574200143
www.thesaurus.com	9690.6799999997	8876.46699976176	0.9159797867396339
www.douban.com	1923.72800037265	1624.4649998843702	0.8444359075553775
news.google.com	944.530999287963	640.660999342799	0.6782847781870185
analytics	1477.4089995771599	1308.29499941319	0.8855333897300132
s.ameblo.jp	3688.54000046849	3629.90000005811	0.9841021107530535
www.flickr.com	1397.13400043547	1528.7920003756901	1.094234339654739
itest.2ch.net	8242.47299972922	6618.7740005552805	0.8030082720043753
s.kakaku.com	4093.92399992794	4267.91399996728	1.0424995676623217
fc2.com	4231.99400026351	3900.08599963039	0.9215717223104631
www.ea.com	4814.80299960822	4626.55599974096	0.9609024502388619
www.lego.com	5227.68600005656	4697.73799926043	0.8986266579916246
www.teepr.com	3538.7800000608	3430.84700033069	0.9694999407343052
m.facebook.com	303.077000193298	155.28700035065398	0.5123681448991981
pagead	89.0929996967316	93.949000351131	1.0545048507843378
www.fico.com	4009.72100067884	3864.2189996316997	0.9637126869868236
dig.com	4590.28200060129	3638.66200018674	0.7926881180088946
3g.163.com	1282.08400029689	924.918999895453	0.7214184091535898
www.gumtree.com	4571.44700083882	3672.18300048262	0.8032867929582925
m.accuweather.com--1	102.246999740601	103.37899997830401	1.0110712318266049
www.asahi.com--1	119.20399963855701	102.932999841869	0.8635029038788637
www.alexa.com	4711.82100009173	2625.62400009483	0.557241881651216
www.visualstudio.com	2138.81599996239	1615.9169999882602	0.7555194088770026
www.zhihu.com	2467.19599980861	1401.2819994241	0.5679654147999603
www.qoo10.com	2564.20799996704	1917.1890001744	0.7476729657652746
www.wikipedia.org	560.015000402927	423.825999721885	0.7568118700694537
github.com	2640.22700022906	1607.46899992228	0.6088374218515377
www.researchgate.net	1850.53799953312	1784.0529996901798	0.9640726103113182
goo.ne.jp	11752.879999578	8527.1260002628	0.7255350178483042
dis	378.507000394166	393.902999348938	1.0406755989684182
www.zillow.com	4089.92899954319	3141.1619996652	0.7680236013916233
www.netflix.com	895.2980004251	802.343000657856	0.8961742350333547
longisland.craiglist.org	1140.47800004482	899.05699994415	0.7883159516525682
mobile.reverso.net	2470.7399997860202	2256.55800011009	0.9133126109204207
answers.yahoo.com	2045.25899980217	1574.9669997021601	0.7700574840910127
www.lumosity.com	1733.6370004341	1670.31199950725	0.9634727449223837
www.statefarm.com	3480.85599951446	2705.3029993549	0.7771947474219729
stackoverflow.com	1924.91200007498	1545.9590004757	0.8031322992508131
www.linkedin.com	1467.50400029123	1140.85900038481	0.7774145761499822
www.sciencedirect.com--1	107.431000098586	104.2410004884	0.9703065259817126
sp.nicovideo.jp	5100.98300036043	4178.90700045973	0.8192356257929996
www.tripadvisor.com	3201.53800025582	1904.7100003808698	0.5949359339881873
